text_id	text	masks_stance	masks_argument	quarantine_stance	quarantine_argument	vaccines_stance	vaccines_argument
31889	Нахуй, мы живы после вакцинации, так что мы можем принять участие.	-1	-1	-1	-1	2	1
31891	В отличие от обычного сезонного гриппа, вакцины от SARS-COV-2 не существует.	-1	-1	-1	-1	1	1
31893	Они беспокоятся о арахисе, который мы сделали первой вакциной.	-1	-1	-1	-1	2	1
31896	Не от испанской женщины, а от вакцины, они умирают каждый год от всевозможных болезней, от поросят от птицы, и они тоже много умирают, если вы верите в этого клоуна, вперёд, люди, которые верят в это, просто зомби, которые знают это как добровольцы, которые вынуждены проходить через это, которые, как говорят, были обнаружены, которые не верили, не положили приложения, не вышли, не должны были общаться с мусором, должны были поговорить со стопами, пришли, около 32 тысяч, после письма растущего спроса, штрафы исчезли, и вот в чем дело, приятель шел посреди этого велосипеда, был в толпе, был в контакте, после анализа, сказал, что у вас не было вируса, у вас не было никаких контактов, вы были пойманы, вы были облажались, вы были запуганы, запуганы, и вот, прияв страх,	-1	-1	-1	-1	0	0
31897	И вакцины... и что не известно, как они будут работать, каков эффект?	-1	-1	-1	-1	1	1
31901	Верно, вирус пройдет через неделю, мутируя правильным путем.	-1	-1	-1	-1	0	0
31902	Вы, ребята, получите этот снимок, даже если ему не заплатят?	-1	-1	-1	-1	1	1
31908	Вакцина коронера, даже при самых лучших обстоятельствах, стоит ждать через 8-10 месяцев, а остальное дерьмо - всего лишь велосипед.	-1	-1	-1	-1	1	1
31910	Дело в том, что для клинического испытания вакцины это продлится полтора года.	-1	-1	-1	-1	1	1
31913	[USER], военным вирологам следует исследовать вирус, чтобы создать вакцину.	-1	-1	-1	-1	1	1
31914	Затем есть еще миллиард для разработки и еще два для покупки вакцины на западе.	-1	-1	-1	-1	1	1
31918	Надень его, если тебе больше нравится, и прививи корону, чтобы ты не двигался случайно.	0	1	-1	-1	0	1
31919	Тот, кто не был вакцинирован от гриппа, не заболел, и у кого был прививки, были все симптомы, и это не был тот факт, что он заболел один без прививок.	-1	-1	-1	-1	0	0
31922	Ранее информация была совершенно иной, что вакцина почти готова и уже проходит тестирование.	-1	-1	-1	-1	1	1
31924	Позволь ему сначала сделать прививку от демобилизации.	-1	-1	-1	-1	0	1
31935	Может, наш президент наконец-то даст себе вакцину, которую он хочет инъекцию.	-1	-1	-1	-1	0	1
31937	Разве ты не видишь разницу между вакцинацией и тестированием вакцины?	-1	-1	-1	-1	1	1
31938	Интересно, когда следующая публикация (извините за стихотворение) будет посвящена последствиям вакцинации?	-1	-1	-1	-1	0	1
31940	Вы уверены, что эта вакцина из прошлого ковена, а не из LEBRA, например?	-1	-1	-1	-1	0	1
31950	Что ж... посмотрим, как ты поместишь нашу вакцину в свои украинские костюмы, выльешь ее для себя...	-1	-1	-1	-1	1	1
31953	Она уже производится государственными компаниями.	-1	-1	-1	-1	1	1
31954	Опять же, эти США... открыли комету, изучили... антитела были обнаружены, вакцина была сделана... к осени, доллар снова вырастет...	-1	-1	-1	-1	1	1
31956	Некоторые из этих мер могут быть продлены до тех пор, пока не появится вакцина COVID-19.	-1	-1	-1	-1	1	1
31957	Он утверждает, что вакцина пока не идеальна, но улучшит ее качество и работает над ней.	-1	-1	-1	-1	1	1
31960	Ну, не читай, иди почитай книги) и губернатор хочет показать по своему примеру, что вакцина нормальная и безопасная.	-1	-1	-1	-1	2	2
31962	Любой препарат (если он, конечно, не фюфломицин) имеет свою сторону... очень рискованно вводить такую неизученную вакцину детям и людям с ограниченной неприкосновенностью.	-1	-1	-1	-1	0	0
31963	Некоторые люди получают вакцину, а некоторые получают пустоту... что за веселье?	-1	-1	-1	-1	1	1
31964	"В любой цивилизованной стране мира нет вакцины, и жалкая ""элитка"" не менее жалкая страна, страна заправки уже была вакцинирована и смеется над всей ""цивитацией"" этих русских... .. и если ты серьёзно, то кому нужна эта кража?"	-1	-1	-1	-1	1	0
31965	Потому что уже давно известно, что в России эти снимки были бы сделаны нам!	-1	-1	-1	-1	1	1
31967	Официальные показания сумасшедшего пиарщика говорят, что у нас есть вакцина, и теперь будет вакцина, а потом вакцина.	-1	-1	-1	-1	1	1
31969	Вы создали безопасную и адекватную вакцину против ковра за месяц?	-1	-1	-1	-1	0	1
31971	Вы хотите начать вакцинацию в ближайшее время, или штат хочет, чтобы пожилые умерли?	-1	-1	-1	-1	2	1
31972	До сих пор ли люди верят в китайскую биту, которая съела опасный вирус по всему миру, вызывающий симптомы, очень похожие на орлов, но требующие специальных тестов для обнаружения и ношения масок и перчаток, чтобы защитить себя от него (включая универсальную оцифровку, онлайн-плату, дистанцию, дистанцию и принудительную термометрию с биометрией и вакцинацией)?	1	1	-1	-1	1	1
31977	Прочитай ид2020 (прививка) Википедию, и ты узнаешь, для чего она.	-1	-1	-1	-1	1	1
31978	Дело не в вере, а в паспорте на вакцину.	-1	-1	-1	-1	1	1
31979	Забудь, это шизоид, чьи люди с головами на плечах - кремлеботы, а выстрелы - чип.	-1	-1	-1	-1	0	0
31980	Это какая-то ирония, особенно учитывая тот факт, что эта вакцина не отличается по составу или почти не отличается от вакцин в ветеринарах.	-1	-1	-1	-1	0	1
31982	Я прививаю Собиана и Найтингейла.	-1	-1	-1	-1	0	1
31985	и любая вакцина готовится в течение года или более.	-1	-1	-1	-1	1	1
31986	И большинство прошлых вакцин были разработаны парой стран, а затем их доставили на мировой рынок.	-1	-1	-1	-1	1	1
31987	Но глобалистическая вакцина Гинсбурга (Оксвард) более опасна для потомства, чем сама болезнь - делает ГИО из генетики Ченловека первым для модификации человека, уже снятого)	-1	-1	-1	-1	0	0
31989	[USER], вакцина Grp получила только более масштабную стальную болезнь - больницы были переполнены, - решила убить население успокоительным.	-1	-1	-1	-1	0	0
31990	[USER], качество вакцины не лучше, чем оно есть, и качество самой вакцины оценивается в 30 тысяч за смерть вакцины.	-1	-1	-1	-1	1	1
31991	Прививки, однако, дадут 15% побочных эффектов Короновируса Гинзбурга без учета долгосрочной перспективы - предупредительное устройство в инструкции, что если дети отсутствуют или уроды не отвечают на тест, эксперимент длится 5-10 лет.	-1	-1	-1	-1	0	0
31994	После этого поставь их на совет, а теперь с навигаторами, чтобы сделать прививку от тайна касты монастырей.	0	1	-1	-1	0	1
32001	В вашем случае вакцинация отменена.	-1	-1	-1	-1	1	1
32006	Так что, может быть, эта ручная вакцина окажется еще одним пропагандонским беспорядком.	-1	-1	-1	-1	0	1
32011	Правильно, у нас есть вакцина, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, у нас есть, есть, у нас есть, есть, есть, есть, есть, есть, есть, есть, есть, есть, есть, есть, есть, есть.	-1	-1	-1	-1	1	1
32013	Ну, вы, вакцинация была сделана китайским больницам и средствам массовой информации, чтобы они не сообщали о случаях коронавирусной инфекции детей.	-1	-1	-1	-1	1	1
32014	Тебе придётся хлопать, когда эпидемия закончится и откроется эффективная вакцина.	-1	-1	-1	-1	1	1
32015	Действительно, поскольку вакцины были изобретены различными инфекционными заболеваниями, многие болезни часто приводили к серьезным осложнениям и смерти.	-1	-1	-1	-1	2	1
32021	Это самая безвредная болезнь, которая у нее была без вакцины за пару недель.	-1	-1	-1	-1	1	1
32023	Кроме того, во время вакцинации иммунитет ослабевает, потому что он находится в процессе разработки антител.	-1	-1	-1	-1	1	1
32025	Если бы прививки от гриппа были эффективными, гриппа вообще не было бы.	-1	-1	-1	-1	0	0
32027	Вирус гриппа имеет более 360 штаммов, поэтому вакцинация от него неэффективна.	-1	-1	-1	-1	0	0
32031	Однажды в моей жизни у меня был прививок от гриппа, и это был год, когда грипп был так же ужасен, как и в моей жизни.	-1	-1	-1	-1	1	0
32035	Да, ученые говорят, что иммунитет длится недолго, так что нет смысла в прививках.	-1	-1	-1	-1	0	0
32036	Мы не знаем, чему они будут учить людей.	-1	-1	-1	-1	0	1
32041	Как только прививки начнутся, ты должен помнить о прививке, или ты должен чувствовать то же самое к себе.	-1	-1	-1	-1	2	2
32044	Еще снимки, которые у нас будут через пару месяцев, они в буквальном смысле начнутся.	-1	-1	-1	-1	1	1
32045	Это не вакцина, которая лечит пневмонию, а лекарственная терапия.	-1	-1	-1	-1	0	1
32046	Те, кто не верит нашим ученым, и нашей вакцине, которая не имеет серьезных побочных эффектов.	-1	-1	-1	-1	2	1
32048	Почему так много паники, там говорится, что вакцинация добровольна.	-1	-1	-1	-1	1	1
32051	Все новые, забытые старые вещи, и то, что было изобретено, не значит, что все будут вакцинированы.	-1	-1	-1	-1	1	1
32052	Она на всех фотографиях без нас для прививок, которые после прививок вы не сможете провести сами прививки.	-1	-1	-1	-1	1	1
32054	Главное, чтобы янки держали границу взаперти в августе, потому что всех застрелят ради безопасного выстрела.	-1	-1	-1	-1	2	1
32057	Блумберг говорит, что Россия была вакцинирована с апреля.	-1	-1	-1	-1	1	1
32060	Или, может быть, вместо вакцины, которую люди боятся делать.	-1	-1	-1	-1	0	1
32068	[УСЕР], реакция на вакцинацию является чисто индивидуальной.	-1	-1	-1	-1	1	1
32069	Когда вы получили прививки, беременные, роды?	-1	-1	-1	-1	1	1
32071	Поскольку вакцинация является бесплатной, 50 процентов + 30 процентов согласны.	-1	-1	-1	-1	1	1
32074	Он так быстро мутирует, что мы не пойдем за ним, создавая вакцины.	-1	-1	-1	-1	1	0
32076	Все разговоры о вакцине в этих условиях являются мошенничеством во всем мире.	-1	-1	-1	-1	0	1
32077	В СССР с этим заболеванием боролась всеобщая вакцинация еще в 1936 году.	-1	-1	-1	-1	2	2
32084	Через какое-то время они придумают вакцину от этого вируса, и сделают это со всеми.	-1	-1	-1	-1	1	1
32085	[USER], вакцины развивают иммунитет к конкретной болезни до того, как человек наткнется на нее.	-1	-1	-1	-1	1	2
32086	У обезьян будет новая вакцина от коронавируса, так что 1:1	-1	-1	-1	-1	1	1
32088	Так много людей работают в лабораториях, пытаются, учатся, тестируют... каждая вакцина должна иметь побочный эффект.	-1	-1	-1	-1	1	1
32089	Вообще-то вакцину должны изобретать медики.	-1	-1	-1	-1	1	1
32090	ОЦЕНКА ГРИПТА ЛЕГКОВОСПЛАМЕНЯЮЩАЯСЯ	-1	-1	-1	-1	1	1
32093	Не готов ни к чему, ни к маскам, ни к вакцине, ни к месту в больнице.	1	1	-1	-1	1	1
32096	Александр Гинцбург, директор Гамалайского национального института образования, ясно дал понять, что иммунная реакция после вакцинации может быть снижена для пожилых людей, злоупотребляющих алкоголем и находящихся в стрессовом состоянии.	-1	-1	-1	-1	1	1
32101	Если у кого-то есть профессия, которой можно заниматься, если легко купить медицинскую книгу и этот осмотр, будет служба...	-1	-1	-1	-1	1	1
32104	Он хочет легко заболеть, так что это, конечно, не лучший снимок.	-1	-1	-1	-1	1	1
32105	Вакцинация против Короновируса (если она еще существует) должна быть добровольной!)	-1	-1	-1	-1	1	1
32106	Я не знаю, что странного в этой вакцине, она болит, она слишком быстрая.	-1	-1	-1	-1	0	0
32109	Может, потому что наша вакцина - японское лекарство от пневмонии, которое они отказались от побочных эффектов?	-1	-1	-1	-1	0	1
32112	И кто бы ни поспорил с этим раньше, и вакцины не было, там была вариация, немного дерьма, и то, что делать, лучше, чем в гробу. Очевидно, что вакцина будет очень сырой, но у нас не было нескольких лет, чтобы ее отполировать.	-1	-1	-1	-1	2	2
32114	Например, с одними и теми же ПЦР (это не имеет ничего общего с вакцинами, но это не имеет ничего общего с инфекциями) у вас есть буквально за несколько часов, ну, день будет чертовски куча копий генетического материала агента.	-1	-1	-1	-1	1	1
32116	Вы не можете сказать точную дату начала вакцинации без проверки до конца.	-1	-1	-1	-1	1	1
32119	Вакцинация и вакцина - это разные вещи.	-1	-1	-1	-1	1	1
32122	Таким образом, вакцина - это не что иное, как искусственный коронавирус, который используется в качестве вакцины, чтобы дать людям антитела.	-1	-1	-1	-1	2	1
32124	Пока не появится лекарство или настоящая вакцина, мы должны изолировать себя.	-1	-1	2	1	2	1
32127	Путин тоже не может дать тебе здоровье - вакцины пока нет.	-1	-1	-1	-1	2	1
32128	Все британское правительство должно сделать прививку 10 лет, чтобы увидеть последствия.	-1	-1	-1	-1	1	1
32129	Имели место многочисленные случаи, когда инфицированные гриппом люди прививали грипп и заразились гриппом.	-1	-1	-1	-1	0	0
32130	Он только что был в комедии, и теперь, когда он заразился, он заразился... прошло 24 часа, и он заразился.	-1	-1	-1	-1	1	1
32131	Когда будут установлены вакцины от всех других вирусов в области ОРВ?	-1	-1	-1	-1	1	1
32132	Ладно, пусть сначала их проверяют, и если это нормально, вы можете дать людям вакцину.	-1	-1	-1	-1	1	1
32136	================================================================================================================================================================================================================== ================== ==================== ======================================================================================================================================================================================================================================================================	-1	-1	-1	-1	1	1
32140	Кто-то очень ревнует к вакцине, это определенно не последняя утка.	-1	-1	-1	-1	1	1
32143	Во-первых, нам нужно проверить, как долго будет продолжаться иммунитет, если то, что я думаю, не проблема с поставками вакцины.	-1	-1	-1	-1	1	1
32145	Давайте посмотрим на то, что там есть вакцина, видите ли, что-то поможет.	-1	-1	-1	-1	2	1
32147	Давно было ясно, что не будет никакой политики вакцинации.	-1	-1	-1	-1	1	1
32148	Потребуется по крайней мере год, чтобы создать вакцину, и она быстрая.	-1	-1	-1	-1	1	1
32151	"Люди запаниковывают от ""опасного"" коронируса, затем иммунизируются шестимесячным периодом инкубации, в течение которого не будет видимых изменений, а затем один-три года спустя умирает человек."	-1	-1	-1	-1	0	0
32153	Вся эта ложь предназначена для того, чтобы убивать людей вакцинами!!!!	-1	-1	-1	-1	0	0
32155	Вакцина не против вируса - вакцина не является лекарством, это ослабленная версия вируса для организма, чтобы развивать антитела для борьбы с вирусом - невежество, вероятно, хуже, чем все эпидемии, затрагивающие человечество.	-1	-1	-1	-1	2	2
32156	И тебе не понадобятся вакцины, эпидемия исчезнет.	-1	-1	-1	-1	0	1
32158	Это доказывает, что прививки не имеют значения, молитесь и помните, кто умрёт.	-1	-1	-1	-1	0	1
32159	Возможно ли, что в такой крутой стране (как нам говорят, каждый день так навязчиво) даже таблетки не могут быть куплены, и они все еще пытаются вакцинировать для швартовки, не так ли?	-1	-1	-1	-1	1	1
32165	По мнению экспертов, после первых прививок, через несколько недель болезнь сократится.	-1	-1	-1	-1	2	2
32166	Так что, в конце года, вакцинация должна начаться, сейчас производятся лекарства.	-1	-1	-1	-1	2	1
32167	Один из них у нас достаточно скоро, чтобы получить вакцину.	-1	-1	-1	-1	1	1
32168	Каждый, кто хочет получить шанс в конце года, сможет сделать это.	-1	-1	-1	-1	1	1
32169	Согласно опросам, у нас есть люди, которые не хотят покидать страну сами.	-1	-1	-1	-1	1	1
32170	Будет ли больше болезней с двумя вакцинами?	-1	-1	-1	-1	0	1
32172	Интересно, от чего они излечились, если вакцина официально находится на стадии тестирования.	-1	-1	-1	-1	1	1
32173	Это правильный способ борьбы с вирусом, и нам не нужна вакцина.	-1	-1	-1	-1	1	1
32179	"И потому что первая волна ""плавла"", и потому, что они обещали вакцину, и потому, что они надеялись на это."	-1	-1	-1	-1	1	1
32180	Зачем готовить больницы, если Путин лично сказал, что будет вакцина?	-1	-1	-1	-1	2	1
32181	Я где-то писал, что есть надежда на вакцину?	-1	-1	-1	-1	1	1
32184	Это основа для постоянной обязательной вакцинации, мечта о фарме лоббистов.	-1	-1	-1	-1	0	0
32189	Дай мне вакцину, чтобы меня подстрелили, и что бы это ни было.	-1	-1	-1	-1	2	1
32193	Каналгерух (это настоящее имя), вакцинируй себя и прививай своих чиновников... и свою семью... и мы не сделаем этого (мы не дьяволы).	-1	-1	-1	-1	0	1
32197	Твой вирус бредовый, и половина людей не верит в это дерьмо, поверь и делай это.	-1	-1	-1	-1	0	1
32198	А как же вакцинация от коронавирусной инфекции COVID-19?	-1	-1	-1	-1	1	1
32200	И пневмония, известное на протяжении сотен лет, из которого все вакцины и лекарства вообще доступны, убивает 808 000 детей в возрасте до пяти лет.	-1	-1	-1	-1	1	1
32203	Законно ли проводить вакцинацию от коронавирусной инфекции?	-1	-1	-1	-1	0	1
32205	Если вас принуждают к прививке вчера в течение 1,4 тысяча полтора минуты, то в случае принуждения к прививке увеличивается число лиц, пострадавших от коронавируса, и в средствах массовой информации поступают сообщения о случаях принуждения к вакцинации со стороны COVID-19.	-1	-1	-1	-1	1	1
32207	В настоящее время вакцина проходит после регистрации клинические тесты добровольцев и групп риска (врачей и учителей).	-1	-1	-1	-1	1	1
32211	В частности, Андрей Савелев (а также полковник Квачков) был поражен действиями армян, которые близки к тому, чтобы встать в очередь для вакцинации.	-1	-1	-1	-1	1	1
32214	В соответствии с Федеральным законом No 157-ФЗ &quot; О профилактике инфекционных заболеваний &quot; граждане имеют право на иммунную профилактику в форме профилактических прививок.	-1	-1	-1	-1	1	1
32215	В то же время средства массовой информации стали сообщать о случаях принуждения к вакцинации.	-1	-1	-1	-1	1	1
32216	"Андрей Савлев: ""Не надень маски, не стреляй!"""	0	1	-1	-1	0	1
32218	Это заключительный этап проверки вакцины, в ходе которого она проходит проверку на нескольких тысячах добровольцев.	-1	-1	-1	-1	1	1
32220	"Ведется испытание вакцины от коронавируса ""Sputnik V"", и количество доз является достаточным для проведения послерегистрационных исследований."	-1	-1	-1	-1	1	1
32221	"Более подробно в материалах ФАН ""Глава центра Гамалаи отрицала окончание испытаний спутника V""."	-1	-1	-1	-1	1	1
32227	Теперь по радио сообщается, что внимание начинает прививаться против ковида.	-1	-1	-1	-1	1	1
32230	Вакцинация, где они уничтожили медицину, финансировали ее на остаточной основе, разговаривали на форумах, веселились на чемпионатах.	-1	-1	-1	-1	2	1
32237	Вот почему они объявили о проведении исследований вакцин для пожилых людей - им также нужна эта предупредительная мера.	-1	-1	-1	-1	2	1
32239	Суть в том, что осталось месяц до массовой вакцинации.	-1	-1	-1	-1	1	1
32240	Уже после регистрации, было много прививок, побочных эффектов до сих пор нет.	-1	-1	-1	-1	2	1
32241	Я уже видел новости о том, что из вакцины Sputnik V люди заражены коронавирусом.	-1	-1	-1	-1	0	0
32243	Там, где вакцина, очень жаль, что наша наука уничтожена, практически нет лекарства.	-1	-1	-1	-1	2	1
32246	Определение, которое вы мне дали, не имеет ничего общего с настоящей концепцией вакцины.	-1	-1	-1	-1	1	1
32247	И вакцина для вакцины, которую доставляют здоровым людям.	-1	-1	-1	-1	1	1
32250	Мы собираемся быть подопытными, как вакцина от гриппа Северстолла добровольна.	-1	-1	-1	-1	0	1
32252	Вакцина убивает человечество, это геноцид, ты не можешь заставить вакцину убить себя.	-1	-1	-1	-1	0	0
32253	Есть и другие вирусы и другие вакцины, которые я не могу сломать, и это всё.	-1	-1	-1	-1	1	0
32254	Ни одна вакцина не помогала с детства прививать ложь всем вакцинам, это всего лишь испытание человека, и уничтожение вакцины будет по-прежнему принуждаться и оштрафовываться по желанию, а затем посадить.	-1	-1	-1	-1	0	0
32255	Не доверяй никому вакциной.	-1	-1	-1	-1	0	1
32266	Но самое интересное заключается в том, что без международной сертификации вакцинация русских тоже не будет принята, что угрожает массовым отрицаниям и потерей дохода.	-1	-1	-1	-1	1	0
32267	Франция предложила ЕС 300 000 доз своей новой вакцины и вдруг поддержала ее, вытеснив Россию с рынка.	-1	-1	-1	-1	1	1
32269	Несмотря на то, что вакцина уже в пути, и совершенно ясно, что делать дальше, но я не хочу новую волну.	-1	-1	-1	-1	2	1
32271	Вакцина, которую Европа не признала законной, наставники не сдали обычные тесты, он имел в виду это?	-1	-1	-1	-1	0	0
32273	Я только что получил статью, в которой говорится, что антитела пропали после выстрела!	-1	-1	-1	-1	0	0
32274	Если вы излечите больных, вы увидите, что вы создали хороший или нет, но вакцина хороша, но результаты не сработают или нет.	-1	-1	-1	-1	2	1
32275	Я бы предпочел вылечиться, чем посмотреть, каков будет эффект...	-1	-1	-1	-1	1	1
32278	Вообще-то, Великобритания и Китай сказали, что вакцина будет готова к осени, так что я боюсь вакцины, которая была испытана два года, никто не планирует сделать это.	-1	-1	-1	-1	1	1
32281	История показывает, что ему дали все лекарства, даже те, что он практиковал в Москве, что означает, что ему не помогли ни вакцина, ни лекарства, так почему во всех отчетах говорится, что вакцина и лекарства будут выпущены?	-1	-1	-1	-1	0	1
32282	Конечно, очень слабые городские жители не могут выжить без вакцины.	-1	-1	-1	-1	2	2
32284	Вакцина Грей-Сити была накачена наркотиками, и потребовалось много времени, чтобы удивить людей, но никто!	-1	-1	-1	-1	1	1
32285	Вакцина Грей-Сити нашла, заколола себя и вошла, и долгое время была удивлена людьми!	-1	-1	-1	-1	1	1
32287	Искусственная цель состоит в том, чтобы сдерживать эпидемию до стадии разработки вакцины с использованием карантинных методов, с тем чтобы позволить системе здравоохранения не задыхаться от потока тяжелых пациентов, а ученым разработать вакцину, после вакцинации большинства населения, они будут иметь иммунитет, пандемия прекратится, и жертвами станут сотни тысяч, но не миллионы.	-1	-1	2	1	2	2
32289	Ты не можешь найти работу в школе без медицинской карты, и ты не можешь получить медицинскую карту без штампа прививки.	-1	-1	-1	-1	1	1
32290	И подопытные не знали, что им дали вакцину или плацебо.	-1	-1	-1	-1	1	1
32291	Я читал, что эта вакцина включала не только сами вакцины, но и плацебо.	-1	-1	-1	-1	1	1
32292	Вы знаете, что наша вакцина от Эболы считается самой эффективной вакциной в мире?	-1	-1	-1	-1	2	1
32293	Вакцина предназначена для будущего, и тем временем, она возьмет на себя основную часть болезни.	-1	-1	-1	-1	1	1
32294	Если мы начнем делать первые вакцины от заключенных, это будет 1 куб. (2) родственники bb будут вовлечены (3) родственники будут вовлечены в это 4) есть богатый вывод, что они знают, что это не обязательно, и с депутатами это будет проще, потому что они не связаны и вы не будете заставлять их стать подопытными свиньями, слишком много денег, есть много связей, по крайней мере многие из них могут, и они выберут того, кто первый будет вакцинирован.	-1	-1	-1	-1	0	1
32297	По данным ТАСС, через два-три месяца после вакцинации антитела сокращаются.	-1	-1	-1	-1	1	0
32298	"Промышленное производство российской вакцины ""Спутник V"" начнется к декабрю."	-1	-1	-1	-1	1	1
32300	ФАН сообщила об этом в двух биотехнологических компаниях, отобранных для производства вакцины, Биокад и Бинофарм.	-1	-1	-1	-1	1	1
32303	По мере того как революция и вакцина изменились, аутисты выпали из их рога изобилия, и детская онкология вышла из строя, и редкие ДНК стали нормальными.	-1	-1	-1	-1	1	0
32304	Вирус был впервые изобретен, и мыши использовали его в качестве основы, и теперь те же мыши тестируют вакцину.	-1	-1	-1	-1	1	0
32305	И Меркель связалась с доктором, который сделал ей укол, а не с больницей в больнице!!!!!!	-1	-1	-1	-1	1	1
32307	Первое, что нужно сделать, это сделать вакцинацию депутатов.	-1	-1	-1	-1	1	1
32308	Китайцы не смогли создать вакцину, и мы действительно это сделали.	-1	-1	-1	-1	0	1
32309	Возможно, через неделю этот коронавирус будет излечен везде, даже во Франции, вакцина уже была испытана!	-1	-1	-1	-1	1	1
32310	Эта вакцина убьет людей ещё быстрее.	-1	-1	-1	-1	0	0
32313	И его комментарий о возможных изменениях в процессе изготовления вакцины - это просто очко.	-1	-1	-1	-1	1	1
32314	[USER], нет вакцины от вируса, и с самым оптимистичным прогнозом, она будет доступна только через восемь месяцев.	-1	-1	-1	-1	1	1
32318	По прошествии трех лет обширный опыт клинической работы показал, что вакцинация безвредна: смертность от туберкулеза среди детей, которым сделаны прививки, ниже, чем среди детей, не прошедших вакцинацию.	-1	-1	-1	-1	2	2
32321	В любом случае, я верю и собираюсь попробовать!	-1	-1	-1	-1	2	1
32325	Например, я написал вам из источника о изобретателях вакцины от туберкулеза.	-1	-1	-1	-1	1	1
32331	Особенно с учетом того, что вакцина Центра Гамалаи не была разработана с нуля, она была разработана на ранее существовавших платформах по разработке вакцины против Эболы и MERS.	-1	-1	-1	-1	2	1
32333	И ожидание вакцины в течение нескольких лет означает большее число жертв, и вероятно, что к тому времени вирус будет слабее и просто сезонным.	-1	-1	-1	-1	1	1
32335	Предположим, что вакцина Бостона Moderna будет опробована на 30 000 человек на третьем этапе, и такое же количество людей, как и контрольная группа, является исследованием, управляемым слепым плацебо.	-1	-1	-1	-1	1	1
32337	Просто ответьте, пожалуйста, в этом случае, вопрос: как можно оценить воздействие вакцины (его реактивность, иммуногенность, количество и качество антител, их тигры, воздействие дозы антигенного компонента вакцины, в конце концов), если она применяется к уже инфицированным людям, которые уже имеют каскад иммунных реакций в ответ на ту или иную инфекцию и которые, похоже, нуждаются либо в лечении вируса, либо в антителах, готовых к борьбе, либо в симптоматическом лечении?	-1	-1	-1	-1	1	1
32338	Я же говорил, что массовое производство всех вакцин пока не планирует.	-1	-1	-1	-1	1	1
32340	Результаты вакцины могут быть оценены только через два-три года, когда можно увидеть воздействие иммунитета, создаваемого вакциной, и т.д. Но нельзя сказать, что вакцина эффективна без проверки большого числа людей - выборка должна быть огромной, чтобы оценить результат как можно точнее.	-1	-1	-1	-1	1	1
32345	[USER] 3 августа закончится только второй этап клинических испытаний вакцин, а затем перейдет к третьему этапу.	-1	-1	-1	-1	1	1
32346	Кроме того, разработчики вакцин будут принимать во внимание даже дозы антигенных веществ различных возрастов.	-1	-1	-1	-1	1	1
32347	И да, наша вакцина от центра Гамалаи находится на том же этапе, что и Оксфорд и некоторые другие.	-1	-1	-1	-1	1	1
32349	Никто не говорит, что она будет выпущена, и она попадет в массы, и никто не сможет прийти в аптеку или клинику в ближайшее время и сделать вакцину, если захочет.	-1	-1	-1	-1	1	1
32350	И это классическая схема разработки вакцин.	-1	-1	-1	-1	1	1
32352	вакцина была создана 17 лет, и каждый год она мутирует, и 10 месяцев, чтобы модернизировать ее с помощью прототипов старого, она вполне реальна!	-1	-1	-1	-1	1	1
32354	Пик прошел через это, и хорошо, половина населения, вероятно, иммунна, и вакцина появится в августе, так что мы можем расслабиться.	-1	-1	-1	-1	2	1
32357	Вакцина будет нужна в любом случае, теперь она похожа на один и тот же грипп, может быть сезонный.	-1	-1	-1	-1	2	2
32360	Всё, что нам нужно сделать, это выяснить, как долго, в любом случае, вторая волновая вакцина не позволит.	-1	-1	-1	-1	2	1
32361	Наконец, вакцина начнет поступать через месяц, и она будет идти еще быстрее.	-1	-1	-1	-1	2	1
